Code,Name,Industry
603318.SH,派思股份,机械设备
603319.SH,湘油泵,汽车
603320.SH,迪贝电气,电气设备
603321.SH,梅轮电梯,机械设备
603322.SH,超讯通信,通信
603323.SH,吴江银行,银行
603326.SH,我乐家居,轻工制造
603328.SH,依顿电子,电子
603329.SH,上海雅仕,交通运输
603330.SH,上海天洋,化工
603331.SH,百达精工,机械设备
603333.SH,明星电缆,电气设备
603335.SH,迪生力,汽车
603336.SH,宏辉果蔬,农林牧渔
603337.SH,杰克股份,机械设备
603338.SH,浙江鼎力,机械设备
603339.SH,四方科技,机械设备
603345.SH,安井食品,食品饮料
603348.SH,文灿股份,汽车
603355.SH,莱克电气,家用电器
603356.SH,华菱精工,机械设备
603357.SH,设计总院,建筑装饰
603358.SH,华达科技,汽车
603359.SH,东珠生态,建筑装饰
603360.SH,百傲化学,化工
603363.SH,傲农生物,农林牧渔
603365.SH,水星家纺,纺织服装
603366.SH,日出东方,家用电器
603367.SH,辰欣药业,医药生物
603368.SH,柳药股份,医药生物
603369.SH,今世缘,食品饮料
603377.SH,东方时尚,汽车
603378.SH,亚士创能,化工
603380.SH,易德龙,电子
603383.SH,顶点软件,计算机
603385.SH,惠达卫浴,轻工制造
603386.SH,广东骏亚,电子
603387.SH,基蛋生物,医药生物
603388.SH,元成股份,建筑装饰
603389.SH,亚振家居,轻工制造
603393.SH,新天然气,公用事业
603396.SH,金辰股份,电气设备
603398.SH,邦宝益智,轻工制造
603399.SH,吉翔股份,有色金属
603416.SH,信捷电气,电气设备
603421.SH,鼎信通讯,通信
603429.SH,集友股份,轻工制造
603444.SH,吉比特,传媒
603456.SH,九洲药业,医药生物
603458.SH,勘设股份,建筑装饰
603466.SH,风语筑,建筑装饰
603477.SH,振静股份,纺织服装
603486.SH,科沃斯,家用电器
603488.SH,展鹏科技,电气设备
603496.SH,恒为科技,计算机
603499.SH,翔港科技,轻工制造
603500.SH,祥和实业,机械设备
603501.SH,韦尔股份,电子
603505.SH,金石资源,采掘
603506.SH,南都物业,房地产
603507.SH,振江股份,电气设备
603508.SH,思维列控,计算机
603515.SH,欧普照明,电子
603516.SH,淳中科技,计算机
603517.SH,绝味食品,食品饮料
603518.SH,维格娜丝,纺织服装
603519.SH,立霸股份,家用电器
603520.SH,司太立,医药生物
603527.SH,众源新材,有色金属
603528.SH,多伦科技,汽车
603533.SH,掌阅科技,传媒
603535.SH,嘉诚国际,交通运输
603536.SH,惠发股份,食品饮料
603538.SH,美诺华,医药生物
603555.SH,贵人鸟,纺织服装
603556.SH,海兴电力,机械设备
603557.SH,起步股份,纺织服装
603558.SH,健盛集团,纺织服装
603559.SH,中通国脉,通信
603566.SH,普莱柯,农林牧渔
603567.SH,珍宝岛,医药生物
603568.SH,伟明环保,公用事业
603569.SH,长久物流,交通运输
603577.SH,汇金通,电气设备
603578.SH,三星新材,家用电器
603579.SH,荣泰健康,家用电器
603580.SH,艾艾精工,化工
603585.SH,苏利股份,化工
603586.SH,金麒麟,汽车
603587.SH,地素时尚,纺织服装
603588.SH,高能环境,公用事业
603589.SH,口子窖,食品饮料
603590.SH,康辰药业,医药生物
603595.SH,东尼电子,电子
603596.SH,伯特利,汽车
603598.SH,引力传媒,传媒
603599.SH,广信股份,化工
603600.SH,永艺股份,轻工制造
603601.SH,再升科技,化工
603602.SH,纵横通信,通信
603603.SH,博天环境,公用事业
603605.SH,珀莱雅,化工
603606.SH,东方电缆,电气设备
603607.SH,京华激光,轻工制造
603608.SH,天创时尚,纺织服装
603609.SH,禾丰牧业,农林牧渔
603611.SH,诺力股份,机械设备
603612.SH,索通发展,有色金属
603615.SH,茶花股份,化工
603616.SH,韩建河山,建筑材料
603617.SH,君禾股份,机械设备
603618.SH,杭电股份,电气设备
603619.SH,中曼石油,采掘
603626.SH,科森科技,机械设备
603628.SH,清源股份,电气设备
603630.SH,拉芳家化,化工
603633.SH,徕木股份,电子
603636.SH,南威软件,计算机
603637.SH,镇海股份,建筑装饰
603638.SH,艾迪精密,机械设备
603639.SH,海利尔,化工
603648.SH,畅联股份,交通运输
603650.SH,彤程新材,化工
603655.SH,朗博科技,汽车
603656.SH,泰禾光电,机械设备
603657.SH,春光科技,家用电器
603658.SH,安图生物,医药生物
603659.SH,璞泰来,电子
603660.SH,苏州科达,计算机
603661.SH,恒林股份,轻工制造
603663.SH,三祥新材,有色金属
603665.SH,康隆达,纺织服装
603666.SH,亿嘉和,机械设备
603667.SH,五洲新春,机械设备
603668.SH,天马科技,农林牧渔
603669.SH,灵康药业,医药生物
603676.SH,卫信康,医药生物
603677.SH,奇精机械,家用电器
603678.SH,火炬电子,电子
603679.SH,华体科技,电子
603680.SH,今创集团,机械设备
603683.SH,晶华新材,化工
603685.SH,晨丰科技,电子
603686.SH,龙马环卫,机械设备
603688.SH,石英股份,有色金属
603689.SH,皖天然气,公用事业
603690.SH,至纯科技,机械设备
603693.SH,江苏新能,公用事业
603696.SH,安记食品,食品饮料
603698.SH,航天工程,建筑装饰
603699.SH,纽威股份,机械设备
603701.SH,德宏股份,汽车
603703.SH,盛洋科技,通信
603706.SH,东方环宇,公用事业
603707.SH,健友股份,医药生物
603708.SH,家家悦,商业贸易
603709.SH,中源家居,轻工制造
603711.SH,香飘飘,食品饮料
603712.SH,七一二,通信
603713.SH,密尔克卫,交通运输
603716.SH,塞力斯,医药生物
603717.SH,天域生态,建筑装饰
603718.SH,海利生物,农林牧渔
603721.SH,中广天择,传媒
603722.SH,阿科力,化工
603725.SH,天安新材,建筑材料
603726.SH,朗迪集团,家用电器
603727.SH,博迈科,采掘
603728.SH,鸣志电器,电气设备
603729.SH,龙韵股份,传媒
603730.SH,岱美股份,汽车
603733.SH,仙鹤股份,轻工制造
603737.SH,三棵树,化工
603738.SH,泰晶科技,电子
603757.SH,大元泵业,机械设备
603758.SH,秦安股份,汽车
603766.SH,隆鑫通用,汽车
603767.SH,中马传动,汽车
603768.SH,常青股份,汽车
603773.SH,沃格光电,电子
603776.SH,永安行,汽车
603777.SH,来伊份,食品饮料
603778.SH,乾景园林,建筑装饰
603779.SH,威龙股份,食品饮料
603787.SH,新日股份,汽车
603788.SH,宁波高发,汽车
603789.SH,星光农机,机械设备
603797.SH,联泰环保,公用事业
603798.SH,康普顿,化工
603799.SH,华友钴业,有色金属
603800.SH,道森股份,机械设备
603801.SH,志邦家居,轻工制造
603803.SH,瑞斯康达,通信
603806.SH,福斯特,电气设备
603808.SH,歌力思,纺织服装
603809.SH,豪能股份,汽车
603811.SH,诚意药业,医药生物
603813.SH,原尚股份,交通运输
603816.SH,顾家家居,轻工制造
603817.SH,海峡环保,公用事业
603818.SH,曲美家居,轻工制造
603819.SH,神力股份,电气设备
603822.SH,嘉澳环保,化工
603823.SH,百合花,化工
603825.SH,华扬联众,传媒
603826.SH,坤彩科技,有色金属
603828.SH,柯利达,建筑装饰
603829.SH,洛凯股份,电气设备
603833.SH,欧派家居,轻工制造
603838.SH,四通股份,轻工制造
603839.SH,安正时尚,纺织服装
603843.SH,正平股份,建筑装饰
603848.SH,好太太,轻工制造
603855.SH,华荣股份,机械设备
603856.SH,东宏股份,建筑材料
603858.SH,步长制药,医药生物
603859.SH,能科股份,电气设备
603860.SH,中公高科,建筑装饰
603861.SH,白云电器,电气设备
603866.SH,桃李面包,食品饮料
603868.SH,飞科电器,家用电器
603869.SH,新智认知,休闲服务
603871.SH,嘉友国际,交通运输
603876.SH,鼎胜新材,有色金属
603877.SH,太平鸟,纺织服装
603878.SH,武进不锈,钢铁
603879.SH,永悦科技,化工
603880.SH,南卫股份,医药生物
603881.SH,数据港,计算机
603882.SH,金域医学,医药生物
603883.SH,老百姓,医药生物
603885.SH,吉祥航空,交通运输
603886.SH,元祖股份,食品饮料
603887.SH,城地股份,建筑装饰
603888.SH,新华网,传媒
603889.SH,新澳股份,纺织服装
603890.SH,春秋电子,电子
603895.SH,天永智能,机械设备
603896.SH,寿仙谷,医药生物
603897.SH,长城科技,电气设备
603898.SH,好莱客,轻工制造
603899.SH,晨光文具,轻工制造
603900.SH,莱绅通灵,商业贸易
603901.SH,永创智能,机械设备
603903.SH,中持股份,公用事业
603906.SH,龙蟠科技,化工
603908.SH,牧高笛,纺织服装
603909.SH,合诚股份,建筑装饰
603912.SH,佳力图,机械设备
603916.SH,苏博特,化工
603917.SH,合力科技,汽车
603918.SH,金桥信息,计算机
603919.SH,金徽酒,食品饮料
603920.SH,世运电路,电子
603922.SH,金鸿顺,汽车
603926.SH,铁流股份,汽车
603928.SH,兴业股份,化工
603929.SH,亚翔集成,建筑装饰
603933.SH,睿能科技,电子
603936.SH,博敏电子,电子
603937.SH,丽岛新材,建筑材料
603938.SH,三孚股份,化工
603939.SH,益丰药房,医药生物
603955.SH,大千生态,建筑装饰
603958.SH,哈森股份,纺织服装
603959.SH,百利科技,建筑装饰
603960.SH,克来机电,机械设备
603963.SH,大理药业,医药生物
603966.SH,法兰泰克,机械设备
603968.SH,醋化股份,化工
603969.SH,银龙股份,机械设备
603970.SH,中农立华,化工
603976.SH,正川股份,医药生物
603977.SH,国泰集团,化工
603978.SH,深圳新星,有色金属
603979.SH,金诚信,采掘
603980.SH,吉华集团,化工
603985.SH,恒润股份,机械设备
603986.SH,兆易创新,电子
603987.SH,康德莱,医药生物
603988.SH,中电电机,电气设备
603989.SH,艾华集团,电子
603990.SH,麦迪科技,计算机
603991.SH,至正股份,化工
603993.SH,洛阳钼业,有色金属
603996.SH,中新科技,家用电器
603997.SH,继峰股份,汽车
603998.SH,方盛制药,医药生物
603999.SH,读者传媒,传媒
,,
数据来源：Wind,,
